gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
2018020085,/api/v1/game/2018020085/feed/live,R,20182019,2018-10-17T02:00:00Z,Final,7,Final,7,FALSE,1,3,3,0,league,7,Buffalo Sabres,/api/v1/teams/7,4,3,4,0,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020085/content
2018020086,/api/v1/game/2018020086/feed/live,R,20182019,2018-10-17T23:00:00Z,Final,7,Final,7,FALSE,2,1,3,2,league,19,St. Louis Blues,/api/v1/teams/19,3,4,1,1,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020086/content
2018020087,/api/v1/game/2018020087/feed/live,R,20182019,2018-10-17T23:00:00Z,Final,7,Final,7,FALSE,3,2,4,1,league,3,New York Rangers,/api/v1/teams/3,4,3,2,1,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020087/content
2018020088,/api/v1/game/2018020088/feed/live,R,20182019,2018-10-18T01:30:00Z,Final,7,Final,7,FALSE,2,4,2,0,league,6,Boston Bruins,/api/v1/teams/6,5,4,2,0,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020088/content
2018020089,/api/v1/game/2018020089/feed/live,R,20182019,2018-10-18T02:00:00Z,Final,7,Final,7,FALSE,1,2,3,0,league,2,New York Islanders,/api/v1/teams/2,4,5,1,1,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020089/content
2018020090,/api/v1/game/2018020090/feed/live,R,20182019,2018-10-18T23:00:00Z,Final,7,Final,7,FALSE,3,3,1,2,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,6,2,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020090/content
2018020091,/api/v1/game/2018020091/feed/live,R,20182019,2018-10-18T23:00:00Z,Final,7,Final,7,FALSE,5,4,1,2,league,21,Colorado Avalanche,/api/v1/teams/21,3,4,1,0,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020091/content
2018020092,/api/v1/game/2018020092/feed/live,R,20182019,2018-10-18T23:00:00Z,Final,7,Final,7,FALSE,3,3,4,0,league,4,Philadelphia Flyers,/api/v1/teams/4,6,4,2,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020092/content
2018020093,/api/v1/game/2018020093/feed/live,R,20182019,2018-10-18T23:30:00Z,Final,7,Final,7,FALSE,1,0,5,2,league,17,Detroit Red Wings,/api/v1/teams/17,3,4,1,0,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020093/content
2018020094,/api/v1/game/2018020094/feed/live,R,20182019,2018-10-19T00:00:00Z,Final,7,Final,7,FALSE,1,4,3,0,league,23,Vancouver Canucks,/api/v1/teams/23,4,4,2,1,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020094/content
2018020095,/api/v1/game/2018020095/feed/live,R,20182019,2018-10-19T00:30:00Z,Final,7,Final,7,FALSE,4,2,4,0,league,53,Arizona Coyotes,/api/v1/teams/53,1,3,1,2,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020095/content
2018020096,/api/v1/game/2018020096/feed/live,R,20182019,2018-10-19T01:00:00Z,Final,7,Final,7,FALSE,2,4,2,1,league,6,Boston Bruins,/api/v1/teams/6,3,3,2,0,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020096/content
2018020097,/api/v1/game/2018020097/feed/live,R,20182019,2018-10-19T02:30:00Z,Final,7,Final,7,FALSE,7,3,3,0,league,2,New York Islanders,/api/v1/teams/2,2,2,4,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020097/content
2018020098,/api/v1/game/2018020098/feed/live,R,20182019,2018-10-19T02:30:00Z,Final,7,Final,7,FALSE,1,3,4,0,league,7,Buffalo Sabres,/api/v1/teams/7,5,3,3,1,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020098/content
2018020099,/api/v1/game/2018020099/feed/live,R,20182019,2018-10-19T23:00:00Z,Final,7,Final,7,FALSE,6,1,2,2,league,13,Florida Panthers,/api/v1/teams/13,5,3,2,2,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020099/content
2018020100,/api/v1/game/2018020100/feed/live,R,20182019,2018-10-20T00:00:00Z,Final,7,Final,7,FALSE,3,3,2,2,league,30,Minnesota Wild,/api/v1/teams/30,1,3,4,0,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020100/content
2018020101,/api/v1/game/2018020101/feed/live,R,20182019,2018-10-20T01:00:00Z,Final,7,Final,7,FALSE,5,6,1,0,league,18,Nashville Predators,/api/v1/teams/18,3,4,3,0,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020101/content
2018020102,/api/v1/game/2018020102/feed/live,R,20182019,2018-10-20T17:00:00Z,Final,7,Final,7,FALSE,2,4,2,0,league,1,New Jersey Devils,/api/v1/teams/1,5,4,4,0,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020102/content
2018020103,/api/v1/game/2018020103/feed/live,R,20182019,2018-10-20T17:00:00Z,Final,7,Final,7,FALSE,3,5,1,2,league,21,Colorado Avalanche,/api/v1/teams/21,1,4,3,1,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020103/content
2018020104,/api/v1/game/2018020104/feed/live,R,20182019,2018-10-20T20:00:00Z,Final,7,Final,7,FALSE,3,2,5,0,league,53,Arizona Coyotes,/api/v1/teams/53,5,5,2,1,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020104/content
2018020105,/api/v1/game/2018020105/feed/live,R,20182019,2018-10-20T19:30:00Z,Final,7,Final,7,FALSE,5,4,4,0,league,7,Buffalo Sabres,/api/v1/teams/7,1,2,5,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020105/content
2018020106,/api/v1/game/2018020106/feed/live,R,20182019,2018-10-20T23:00:00Z,Final,7,Final,7,FALSE,4,2,3,2,league,19,St. Louis Blues,/api/v1/teams/19,1,6,3,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020106/content
2018020107,/api/v1/game/2018020107/feed/live,R,20182019,2018-10-20T23:00:00Z,Final,7,Final,7,FALSE,3,4,1,2,league,8,Montréal Canadiens,/api/v1/teams/8,4,4,2,1,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020107/content
2018020108,/api/v1/game/2018020108/feed/live,R,20182019,2018-10-20T23:00:00Z,Final,7,Final,7,FALSE,4,1,5,2,league,17,Detroit Red Wings,/api/v1/teams/17,3,1,2,3,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020108/content
2018020109,/api/v1/game/2018020109/feed/live,R,20182019,2018-10-20T23:00:00Z,Final,7,Final,7,FALSE,4,4,1,2,league,16,Chicago Blackhawks,/api/v1/teams/16,1,4,3,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020109/content
2018020110,/api/v1/game/2018020110/feed/live,R,20182019,2018-10-21T00:00:00Z,Final,7,Final,7,FALSE,4,4,1,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5,4,2,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020110/content
2018020111,/api/v1/game/2018020111/feed/live,R,20182019,2018-10-21T02:00:00Z,Final,7,Final,7,FALSE,3,7,1,0,league,18,Nashville Predators,/api/v1/teams/18,0,3,3,0,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020111/content
2018020112,/api/v1/game/2018020112/feed/live,R,20182019,2018-10-21T02:00:00Z,Final,7,Final,7,FALSE,1,4,2,2,league,6,Boston Bruins,/api/v1/teams/6,2,5,3,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020112/content
2018020113,/api/v1/game/2018020113/feed/live,R,20182019,2018-10-21T02:00:00Z,Final,7,Final,7,FALSE,1,5,2,1,league,24,Anaheim Ducks,/api/v1/teams/24,3,4,4,0,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020113/content
2018020114,/api/v1/game/2018020114/feed/live,R,20182019,2018-10-21T02:30:00Z,Final,7,Final,7,FALSE,1,3,4,0,league,2,New York Islanders,/api/v1/teams/2,4,4,3,1,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020114/content
2018020115,/api/v1/game/2018020115/feed/live,R,20182019,2018-10-21T23:00:00Z,Final,7,Final,7,FALSE,4,5,3,0,league,20,Calgary Flames,/api/v1/teams/20,1,2,5,1,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020115/content
2018020116,/api/v1/game/2018020116/feed/live,R,20182019,2018-10-21T23:00:00Z,Final,7,Final,7,FALSE,6,5,1,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,3,4,2,2,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020116/content
2018020117,/api/v1/game/2018020117/feed/live,R,20182019,2018-10-22T00:00:00Z,Final,7,Final,7,FALSE,4,5,4,0,league,7,Buffalo Sabres,/api/v1/teams/7,2,5,3,1,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020117/content
2018020118,/api/v1/game/2018020118/feed/live,R,20182019,2018-10-22T23:00:00Z,Final,7,Final,7,FALSE,4,6,1,2,league,21,Colorado Avalanche,/api/v1/teams/21,1,4,5,0,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020118/content
2018020119,/api/v1/game/2018020119/feed/live,R,20182019,2018-10-22T23:30:00Z,Final,7,Final,7,FALSE,3,5,3,1,league,12,Carolina Hurricanes,/api/v1/teams/12,1,1,6,2,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020119/content
2018020120,/api/v1/game/2018020120/feed/live,R,20182019,2018-10-23T00:00:00Z,Final,7,Final,7,FALSE,4,2,3,3,league,19,St. Louis Blues,/api/v1/teams/19,5,6,2,1,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020120/content
2018020121,/api/v1/game/2018020121/feed/live,R,20182019,2018-10-23T02:00:00Z,Final,7,Final,7,FALSE,5,4,2,2,league,15,Washington Capitals,/api/v1/teams/15,2,5,4,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020121/content
2018020122,/api/v1/game/2018020122/feed/live,R,20182019,2018-10-23T23:00:00Z,Final,7,Final,7,FALSE,2,1,3,3,league,13,Florida Panthers,/api/v1/teams/13,5,3,5,1,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020122/content
2018020123,/api/v1/game/2018020123/feed/live,R,20182019,2018-10-23T23:00:00Z,Final,7,Final,7,FALSE,4,3,5,0,league,53,Arizona Coyotes,/api/v1/teams/53,1,4,4,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020123/content
2018020124,/api/v1/game/2018020124/feed/live,R,20182019,2018-10-23T23:30:00Z,Final,7,Final,7,FALSE,2,5,4,0,league,20,Calgary Flames,/api/v1/teams/20,3,5,1,2,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020124/content
2018020125,/api/v1/game/2018020125/feed/live,R,20182019,2018-10-23T23:30:00Z,Final,7,Final,7,FALSE,4,5,2,2,league,6,Boston Bruins,/api/v1/teams/6,1,4,3,1,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020125/content
2018020126,/api/v1/game/2018020126/feed/live,R,20182019,2018-10-24T00:00:00Z,Final,7,Final,7,FALSE,5,5,3,1,league,28,San Jose Sharks,/api/v1/teams/28,4,7,2,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020126/content
2018020127,/api/v1/game/2018020127/feed/live,R,20182019,2018-10-24T00:30:00Z,Final,7,Final,7,FALSE,1,5,4,1,league,24,Anaheim Ducks,/api/v1/teams/24,3,5,2,2,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020127/content
2018020128,/api/v1/game/2018020128/feed/live,R,20182019,2018-10-24T00:30:00Z,Final,7,Final,7,FALSE,2,2,6,1,league,26,Los Angeles Kings,/api/v1/teams/26,4,4,4,0,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020128/content
2018020129,/api/v1/game/2018020129/feed/live,R,20182019,2018-10-24T01:00:00Z,Final,7,Final,7,FALSE,6,4,1,2,league,5,Pittsburgh Penguins,/api/v1/teams/5,5,3,3,1,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020129/content
2018020130,/api/v1/game/2018020130/feed/live,R,20182019,2018-10-24T23:00:00Z,Final,7,Final,7,FALSE,3,2,3,3,league,13,Florida Panthers,/api/v1/teams/13,2,3,4,1,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020130/content
2018020131,/api/v1/game/2018020131/feed/live,R,20182019,2018-10-24T23:00:00Z,Final,7,Final,7,FALSE,4,7,3,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,2,6,3,1,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020131/content
2018020132,/api/v1/game/2018020132/feed/live,R,20182019,2018-10-25T01:30:00Z,Final,7,Final,7,FALSE,1,6,1,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,6,2,2,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020132/content
2018020133,/api/v1/game/2018020133/feed/live,R,20182019,2018-10-25T02:00:00Z,Final,7,Final,7,FALSE,3,6,4,0,league,23,Vancouver Canucks,/api/v1/teams/23,2,4,4,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020133/content
2018020134,/api/v1/game/2018020134/feed/live,R,20182019,2018-10-25T23:00:00Z,Final,7,Final,7,FALSE,0,4,6,0,league,4,Philadelphia Flyers,/api/v1/teams/4,3,6,2,2,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020134/content
2018020135,/api/v1/game/2018020135/feed/live,R,20182019,2018-10-25T23:00:00Z,Final,7,Final,7,FALSE,3,5,2,2,league,8,Montréal Canadiens,/api/v1/teams/8,4,6,4,0,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020135/content
2018020136,/api/v1/game/2018020136/feed/live,R,20182019,2018-10-25T23:00:00Z,Final,7,Final,7,FALSE,4,8,2,0,league,18,Nashville Predators,/api/v1/teams/18,3,4,2,1,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020136/content
2018020137,/api/v1/game/2018020137/feed/live,R,20182019,2018-10-26T00:00:00Z,Final,7,Final,7,FALSE,7,5,4,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,4,2,4,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020137/content
2018020138,/api/v1/game/2018020138/feed/live,R,20182019,2018-10-26T00:00:00Z,Final,7,Final,7,FALSE,1,2,7,1,league,26,Los Angeles Kings,/api/v1/teams/26,4,5,2,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020138/content
2018020139,/api/v1/game/2018020139/feed/live,R,20182019,2018-10-26T00:30:00Z,Final,7,Final,7,FALSE,1,3,6,1,league,3,New York Rangers,/api/v1/teams/3,4,6,2,2,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020139/content
2018020140,/api/v1/game/2018020140/feed/live,R,20182019,2018-10-26T00:30:00Z,Final,7,Final,7,FALSE,2,5,5,1,league,24,Anaheim Ducks,/api/v1/teams/24,5,5,4,0,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020140/content
2018020141,/api/v1/game/2018020141/feed/live,R,20182019,2018-10-26T01:00:00Z,Final,7,Final,7,FALSE,9,5,1,2,league,5,Pittsburgh Penguins,/api/v1/teams/5,1,5,5,0,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020141/content
2018020142,/api/v1/game/2018020142/feed/live,R,20182019,2018-10-26T01:00:00Z,Final,7,Final,7,FALSE,1,4,3,2,league,15,Washington Capitals,/api/v1/teams/15,4,4,3,1,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020142/content
2018020143,/api/v1/game/2018020143/feed/live,R,20182019,2018-10-26T02:00:00Z,Final,7,Final,7,FALSE,1,6,5,0,league,23,Vancouver Canucks,/api/v1/teams/23,4,4,5,0,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020143/content
2018020144,/api/v1/game/2018020144/feed/live,R,20182019,2018-10-26T22:00:00Z,Final,7,Final,7,FALSE,3,7,1,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,2,4,5,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020144/content
2018020145,/api/v1/game/2018020145/feed/live,R,20182019,2018-10-26T23:30:00Z,Final,7,Final,7,FALSE,2,7,3,1,league,52,Winnipeg Jets,/api/v1/teams/52,1,1,7,2,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020145/content
2018020146,/api/v1/game/2018020146/feed/live,R,20182019,2018-10-26T23:30:00Z,Final,7,Final,7,FALSE,3,5,3,2,league,28,San Jose Sharks,/api/v1/teams/28,4,6,3,1,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020146/content
2018020147,/api/v1/game/2018020147/feed/live,R,20182019,2018-10-27T01:00:00Z,Final,7,Final,7,FALSE,3,4,4,1,league,9,Ottawa Senators,/api/v1/teams/9,6,7,2,2,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020147/content
2018020148,/api/v1/game/2018020148/feed/live,R,20182019,2018-10-27T16:00:00Z,Final,7,Final,7,FALSE,2,2,4,3,league,13,Florida Panthers,/api/v1/teams/13,3,5,2,1,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020148/content
2018020149,/api/v1/game/2018020149/feed/live,R,20182019,2018-10-27T17:00:00Z,Final,7,Final,7,FALSE,6,4,4,1,league,2,New York Islanders,/api/v1/teams/2,1,4,7,0,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020149/content
2018020150,/api/v1/game/2018020150/feed/live,R,20182019,2018-10-27T19:00:00Z,Final,7,Final,7,FALSE,5,5,3,1,league,22,Edmonton Oilers,/api/v1/teams/22,3,8,3,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020150/content
2018020151,/api/v1/game/2018020151/feed/live,R,20182019,2018-10-27T20:00:00Z,Final,7,Final,7,FALSE,4,5,3,2,league,15,Washington Capitals,/api/v1/teams/15,3,5,5,1,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020151/content
2018020152,/api/v1/game/2018020152/feed/live,R,20182019,2018-10-27T23:00:00Z,Final,7,Final,7,FALSE,3,6,2,2,league,8,Montréal Canadiens,/api/v1/teams/8,0,6,3,2,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020152/content
2018020153,/api/v1/game/2018020153/feed/live,R,20182019,2018-10-27T23:00:00Z,Final,7,Final,7,FALSE,2,7,4,1,league,52,Winnipeg Jets,/api/v1/teams/52,3,8,3,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020153/content
2018020154,/api/v1/game/2018020154/feed/live,R,20182019,2018-10-27T23:00:00Z,Final,7,Final,7,FALSE,4,6,4,1,league,7,Buffalo Sabres,/api/v1/teams/7,5,6,4,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020154/content
2018020155,/api/v1/game/2018020155/feed/live,R,20182019,2018-10-28T00:00:00Z,Final,7,Final,7,FALSE,3,6,3,2,league,16,Chicago Blackhawks,/api/v1/teams/16,7,3,4,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020155/content
2018020156,/api/v1/game/2018020156/feed/live,R,20182019,2018-10-28T00:00:00Z,Final,7,Final,7,FALSE,2,7,3,2,league,21,Colorado Avalanche,/api/v1/teams/21,3,6,2,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020156/content
2018020157,/api/v1/game/2018020157/feed/live,R,20182019,2018-10-28T01:00:00Z,Final,7,Final,7,FALSE,1,7,2,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,7,5,5,0,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020157/content
2018020158,/api/v1/game/2018020158/feed/live,R,20182019,2018-10-28T02:00:00Z,Final,7,Final,7,FALSE,5,6,1,2,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,6,6,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020158/content
2018020159,/api/v1/game/2018020159/feed/live,R,20182019,2018-10-28T19:30:00Z,Final,7,Final,7,FALSE,3,3,7,1,league,3,New York Rangers,/api/v1/teams/3,4,3,7,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020159/content
2018020160,/api/v1/game/2018020160/feed/live,R,20182019,2018-10-28T21:00:00Z,Final,7,Final,7,FALSE,2,5,5,0,league,25,Dallas Stars,/api/v1/teams/25,4,2,7,2,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020160/content
2018020161,/api/v1/game/2018020161/feed/live,R,20182019,2018-10-28T21:00:00Z,Final,7,Final,7,FALSE,2,5,4,1,league,2,New York Islanders,/api/v1/teams/2,1,6,4,1,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020161/content
